id,away_losses,away_wins,home_losses,home_wins
400900544,31,48,43,35
400900545,33,45,37,42
400900546,41,37,25,53
400900547,27,51,28,50
400900548,55,23,18,60
400900549,14,65,57,22
400900550,46,32,31,48
400900551,40,39,51,28
400900552,60,19,51,28
400900553,39,40,40,39
400900554,31,48,49,30
400900555,29,50,38,40
400900556,47,31,40,39
400900557,38,41,28,51
400900558,41,38,31,49
400900559,50,30,37,43
400900560,43,36,26,53
400900561,18,61,47,32
400900562,46,33,41,38
400900563,48,31,30,49
400900564,34,45,57,23
400900565,48,31,55,24
400900566,41,39,60,20
400900567,29,51,44,36
400900568,40,40,52,28
400900569,39,41,52,28
400900570,41,39,32,48
400900571,31,49,19,61
400900572,31,49,40,40
400900573,47,33,14,66
400900574,31,50,51,30
400900575,29,51,38,42
400900576,34,46,42,38
400900577,48,32,57,24
400900578,26,54,49,31
400900579,43,37,38,43
400900580,49,31,55,25
400900581,40,41,53,28
400900582,61,20,29,52
400900583,30,51,41,40
400900584,53,28,41,40
400900585,45,36,39,42
400900586,32,49,44,37
400900587,20,61,40,41
400900588,27,54,31,50
400900589,31,50,15,66
400900590,46,36,38,43
400900591,34,47,50,31
400900592,42,39,49,32
400900593,48,33,55,26
400900594,58,24,49,32
400900595,45,37,53,29
400900596,31,51,31,51
400900597,40,42,29,53
400900598,54,28,51,31
400900599,33,49,41,41
400900600,62,20,41,41
400900601,49,33,39,43
400900602,51,31,27,55
400900603,42,40,35,47
400900604,39,43,40,42
400900605,21,61,31,51
400900606,50,32,31,51
400900607,56,26,15,67
400900608,48,34,41,41
400928501,29,19,29,18
400933467,21,18,23,16
400946146,39,38,45,31
