id,First_name,Last_name,Full_name,position,team,player,MIN,PTS,FG_made,FG_taken,FT_made,FT_taken,3PT_made,3PT_taken,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,fpoints
400900109.0,Joakim,Noah, Joakim  Noah,C,NY,J. NoahJ. Noah,19,3,1,3,1,2,0,0,2,6,8,2,0,0,2,1,-7,13.6
400900109.0,Derrick,Rose, Derrick  Rose,PG,NY,D. RoseD. Rose,35,13,6,15,0,0,1,1,2,1,3,3,0,0,3,2,-13,18.1
400900109.0,Courtney,Lee, Courtney  Lee,SG,NY,C. LeeC. Lee,38,23,9,13,3,3,2,5,2,4,6,1,0,1,1,2,-5,32.7
400900109.0,Mindaugas,Kuzminskas, Mindaugas  Kuzminskas,SF,NY,M. KuzminskasM. Kuzminskas,12,2,1,3,0,0,0,2,1,0,1,1,0,0,2,0,1,2.7
400900109.0,Kyle,O'Quinn, Kyle  O'Quinn,C,NY,K. O'QuinnK. O'Quinn,6,0,0,1,0,0,0,0,2,0,2,2,0,0,1,2,6,4.4
400900109.0,Guillermo,Hernangomez, Guillermo  Hernangomez,C,NY,G. HernangomezG. Hernangomez,24,8,4,9,0,0,0,0,6,10,16,0,3,0,0,2,0,33.2
400900109.0,Sasha,Vujacic, Sasha  Vujacic,SG,NY,S. VujacicS. Vujacic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
400900109.0,Justin,Holiday, Justin  Holiday,SG,NY,J. HolidayJ. Holiday,19,0,0,5,0,0,0,2,0,2,2,0,1,0,0,3,0,4.4
400900109.0,Ron,Baker, Ron  Baker,SG,NY,R. BakerR. Baker,4,0,0,2,0,0,0,1,0,1,1,1,0,0,1,1,-2,1.7
400900109.0,Dirk,Nowitzki, Dirk  Nowitzki,PF,DAL,D. NowitzkiD. Nowitzki,25,19,8,12,3,3,0,2,2,2,4,2,0,3,0,2,-1,32.8
400900109.0,Dorian,Finney-Smith, Dorian  Finney-Smith,SF,DAL,D. Finney-SmithD. Finney-Smith,31,8,3,5,0,0,2,3,0,5,5,0,1,0,0,3,13,16.0
400900109.0,Harrison,Barnes, Harrison  Barnes,SF,DAL,H. BarnesH. Barnes,37,23,8,15,7,7,0,2,1,4,5,1,2,0,2,0,12,32.5
400900109.0,Seth,Curry, Seth  Curry,SG,DAL,S. CurryS. Curry,34,20,8,19,2,2,2,6,0,5,5,0,3,1,2,2,13,32.0
400900109.0,Dwight,Powell, Dwight  Powell,PF,DAL,D. PowellD. Powell,10,2,1,1,0,0,0,0,2,1,3,0,0,0,0,1,-4,5.6
400900109.0,Pierre,Jackson, Pierre  Jackson,PG,DAL,P. JacksonP. Jackson,24,4,2,8,0,1,0,4,0,3,3,3,0,0,0,0,1,12.1
400900109.0,Devin,Harris, Devin  Harris,PG,DAL,D. HarrisD. Harris,22,7,2,8,2,4,1,3,0,4,4,2,1,0,1,1,-7,15.8
400900109.0,Justin,Anderson, Justin  Anderson,SG,DAL,J. AndersonJ. Anderson,20,11,3,8,5,7,0,4,1,2,3,2,3,0,1,3,-6,22.6
400900143.0,Richard,Jefferson, Richard  Jefferson,SF,CLE,R. JeffersonR. Jefferson,25,11,4,5,0,0,3,3,1,2,3,0,0,1,0,3,-5,16.6
400900143.0,LeBron,James, LeBron  James,SF,CLE,L. JamesL. James,37,23,9,19,4,8,1,6,0,9,9,9,2,0,5,0,-8,46.3
400900143.0,Tristan,Thompson, Tristan  Thompson,C,CLE,T. ThompsonT. Thompson,26,0,0,0,0,0,0,0,1,7,8,0,0,0,1,3,-22,8.6
400900143.0,Kyrie,Irving, Kyrie  Irving,PG,CLE,K. IrvingK. Irving,33,18,7,21,3,3,1,8,1,4,5,5,2,0,6,3,-5,29.5
400900143.0,Iman,Shumpert, Iman  Shumpert,SG,CLE,I. ShumpertI. Shumpert,30,8,1,6,5,6,1,3,0,4,4,0,0,0,0,1,-3,12.8
400900143.0,Channing,Frye, Channing  Frye,PF,CLE,C. FryeC. Frye,19,13,4,8,2,2,3,6,2,5,7,0,0,2,2,1,-2,23.4
400900143.0,Kay,Felder, Kay  Felder,PG,CLE,K. FelderK. Felder,4,4,2,2,0,0,0,0,0,0,0,1,1,0,0,0,8,7.5
400900143.0,Jordan,McRae, Jordan  McRae,SG,CLE,J. McRaeJ. McRae,30,11,5,9,0,0,1,3,0,2,2,0,0,0,1,3,-11,12.4
400900143.0,James,Jones, James  Jones,SG,CLE,J. JonesJ. Jones,3,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,8,3.0
400900143.0,Kyle,Korver, Kyle  Korver,SG,CLE,K. KorverK. Korver,26,4,1,2,1,2,1,2,1,2,3,1,0,0,2,3,-2,7.1
400900143.0,Dirk,Nowitzki, Dirk  Nowitzki,PF,DAL,D. NowitzkiD. Nowitzki,24,8,3,4,0,0,2,2,0,6,6,1,1,0,2,1,24,16.7
400900143.0,Harrison,Barnes, Harrison  Barnes,SF,DAL,H. BarnesH. Barnes,37,24,9,16,6,7,0,2,3,6,9,3,1,0,3,2,4,38.3
400900143.0,Yogi,Ferrell, Yogi  Ferrell,PG,DAL,Y. FerrellY. Ferrell,38,19,7,15,2,2,3,6,0,5,5,3,4,0,2,2,10,35.5
400900143.0,Wesley,Matthews, Wesley  Matthews,SG,DAL,W. MatthewsW. Matthews,37,21,6,16,7,7,2,9,1,3,4,2,0,0,0,3,15,28.8
400900143.0,Seth,Curry, Seth  Curry,SG,DAL,S. CurryS. Curry,38,16,7,17,0,0,2,6,1,4,5,4,0,0,0,1,3,28.0
400900143.0,Dwight,Powell, Dwight  Powell,PF,DAL,D. PowellD. Powell,29,14,6,11,2,2,0,2,4,4,8,0,2,2,0,3,0,31.6
400900143.0,Nicolas,Brussino, Nicolas  Brussino,SF,DAL,N. BrussinoN. Brussino,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0.0
400900143.0,Dorian,Finney-Smith, Dorian  Finney-Smith,SF,DAL,D. Finney-SmithD. Finney-Smith,13,0,0,1,0,0,0,1,0,1,1,1,2,0,0,0,-9,6.7
400900143.0,Salah,Mejri, Salah  Mejri,C,DAL,S. MejriS. Mejri,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0.0
400900143.0,Devin,Harris, Devin  Harris,PG,DAL,D. HarrisD. Harris,19,2,1,5,0,0,0,3,0,1,1,5,1,0,1,5,6,11.7
400900143.0,Justin,Anderson, Justin  Anderson,SG,DAL,J. AndersonJ. Anderson,3,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,-7,0.2
400899402.0,Jahlil,Okafor, Jahlil  Okafor,C,PHI,J. OkaforJ. Okafor,24,16,7,16,2,5,0,0,0,1,1,1,0,0,1,3,-17,17.7
400899402.0,T.J.,McConnell, T.J.  McConnell,PG,PHI,T. McConnellT. McConnell,29,8,3,6,2,2,0,0,0,4,4,4,1,0,2,0,-9,18.8
400899402.0,Nik,Stauskas, Nik  Stauskas,SG,PHI,N. StauskasN. Stauskas,35,8,2,5,3,4,1,4,0,3,3,2,0,0,2,3,-28,12.6
400899402.0,Timothe,Luwawu-Cabarrot, Timothe  Luwawu-Cabarrot,SG,PHI,T. Luwawu-CabarrotT. Luwawu-Cabarrot,23,7,3,5,0,0,1,2,0,4,4,2,0,0,2,5,-3,12.8
400899402.0,Richaun,Holmes, Richaun  Holmes,PF,PHI,R. HolmesR. Holmes,6,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4.0
400899402.0,Dario,Saric, Dario  Saric,PF,PHI,D. SaricD. Saric,24,10,3,9,3,6,1,4,2,5,7,2,1,0,2,1,-18,21.4
400899402.0,Sergio,Rodriguez, Sergio  Rodriguez,PG,PHI,S. RodriguezS. Rodriguez,13,5,2,6,0,0,1,4,0,2,2,4,0,0,0,1,-10,13.4
400899402.0,Gerald,Henderson, Gerald  Henderson,SG,PHI,G. HendersonG. Henderson,24,10,3,7,4,4,0,1,1,2,3,2,1,0,1,1,3,17.6
400899402.0,Dirk,Nowitzki, Dirk  Nowitzki,PF,DAL,D. NowitzkiD. Nowitzki,28,8,4,12,0,0,0,2,0,5,5,3,1,0,1,1,3,19.5
400899402.0,Harrison,Barnes, Harrison  Barnes,SF,DAL,H. BarnesH. Barnes,32,15,6,13,2,2,1,3,2,5,7,1,2,0,1,2,16,27.9
400899402.0,Yogi,Ferrell, Yogi  Ferrell,PG,DAL,Y. FerrellY. Ferrell,38,11,3,13,5,5,0,4,1,2,3,5,1,1,2,2,2,24.1
400899402.0,Wesley,Matthews, Wesley  Matthews,SG,DAL,W. MatthewsW. Matthews,31,9,3,9,2,2,1,4,0,6,6,1,0,0,1,2,22,16.7
400899402.0,Seth,Curry, Seth  Curry,SG,DAL,S. CurryS. Curry,34,22,8,14,3,4,3,7,1,2,3,6,4,0,3,2,13,39.6
400899402.0,Dwight,Powell, Dwight  Powell,PF,DAL,D. PowellD. Powell,10,6,2,5,1,2,1,1,1,2,3,1,1,1,1,4,-2,14.1
400899402.0,Nicolas,Brussino, Nicolas  Brussino,SF,DAL,N. BrussinoN. Brussino,5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1.2
400899402.0,Dorian,Finney-Smith, Dorian  Finney-Smith,SF,DAL,D. Finney-SmithD. Finney-Smith,18,5,1,1,3,4,0,0,0,1,1,2,0,1,0,2,-6,11.2
400899402.0,Salah,Mejri, Salah  Mejri,C,DAL,S. MejriS. Mejri,21,16,7,9,2,4,0,0,8,9,17,0,1,1,1,2,18,39.4
400899402.0,Devin,Harris, Devin  Harris,PG,DAL,D. HarrisD. Harris,19,14,3,5,5,5,3,3,0,1,1,3,0,0,0,2,22,19.7
400899402.0,Justin,Anderson, Justin  Anderson,SG,DAL,J. AndersonJ. Anderson,5,7,3,4,0,0,1,2,1,3,4,0,0,0,1,0,1,10.8
400900231.0,Amir,Johnson, Amir  Johnson,PF,BOS,A. JohnsonA. Johnson,21,7,3,4,0,0,1,1,2,5,7,5,0,1,1,3,7,23.9
400900231.0,Jae,Crowder, Jae  Crowder,SF,BOS,J. CrowderJ. Crowder,29,10,3,9,2,3,2,5,0,4,4,2,1,1,1,6,2,20.8
400900231.0,Al,Horford, Al  Horford,C,BOS,A. HorfordA. Horford,32,11,5,12,0,0,1,2,1,4,5,4,1,0,2,1,6,23.0
400900231.0,Isaiah,Thomas, Isaiah  Thomas,PG,BOS,I. ThomasI. Thomas,34,29,9,19,7,9,4,10,0,1,1,8,0,0,1,2,12,41.2
400900231.0,Marcus,Smart, Marcus  Smart,PG,BOS,M. SmartM. Smart,35,19,6,11,4,4,3,7,0,3,3,3,2,1,3,3,11,30.1
400900231.0,Jonas,Jerebko, Jonas  Jerebko,PF,BOS,J. JerebkoJ. Jerebko,13,3,1,2,0,0,1,2,0,4,4,0,0,0,1,3,-1,6.8
400900231.0,Jordan,Mickey, Jordan  Mickey,PF,BOS,J. MickeyJ. Mickey,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1.2
400900231.0,Gerald,Green, Gerald  Green,SF,BOS,G. GreenG. Green,14,10,4,8,0,0,2,3,0,1,1,2,0,0,0,1,0,14.2
400900231.0,Kelly,Olynyk, Kelly  Olynyk,C,BOS,K. OlynykK. Olynyk,29,15,6,10,2,2,1,3,2,5,7,2,0,0,2,4,13,24.4
400900231.0,Terry,Rozier, Terry  Rozier,PG,BOS,T. RozierT. Rozier,19,2,1,3,0,0,0,0,0,4,4,2,0,0,1,1,2,8.8
400900231.0,James,Young, James  Young,SG,BOS,J. YoungJ. Young,12,5,2,3,0,0,1,1,2,2,4,0,1,0,0,1,12,11.8
400900231.0,Dirk,Nowitzki, Dirk  Nowitzki,PF,DAL,D. NowitzkiD. Nowitzki,29,18,7,17,3,3,1,5,0,5,5,3,2,0,1,0,0,31.5
400900231.0,Harrison,Barnes, Harrison  Barnes,SF,DAL,H. BarnesH. Barnes,35,19,7,16,3,5,2,4,0,3,3,3,1,1,2,1,-6,29.1
400900231.0,Wesley,Matthews, Wesley  Matthews,SG,DAL,W. MatthewsW. Matthews,35,18,5,12,7,10,1,5,0,7,7,3,0,0,0,3,-5,30.9
400900231.0,Seth,Curry, Seth  Curry,SG,DAL,S. CurryS. Curry,33,8,3,9,0,0,2,5,0,5,5,5,2,0,1,2,-12,24.5
400900231.0,Dwight,Powell, Dwight  Powell,PF,DAL,D. PowellD. Powell,17,0,0,1,0,0,0,0,1,2,3,1,0,0,0,1,-19,5.1
400900231.0,Dorian,Finney-Smith, Dorian  Finney-Smith,SF,DAL,D. Finney-SmithD. Finney-Smith,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-8,0.0
400900231.0,Nicolas,Brussino, Nicolas  Brussino,SF,DAL,N. BrussinoN. Brussino,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,0.0
400900231.0,Salah,Mejri, Salah  Mejri,C,DAL,S. MejriS. Mejri,14,2,1,2,0,0,0,0,3,7,10,0,1,1,1,1,0,17.0
400900231.0,Devin,Harris, Devin  Harris,PG,DAL,D. HarrisD. Harris,19,9,2,6,4,5,1,3,0,1,1,0,0,0,1,0,-2,9.2
400900231.0,Yogi,Ferrell, Yogi  Ferrell,PG,DAL,Y. FerrellY. Ferrell,33,20,8,11,2,2,2,4,0,2,2,5,0,0,2,5,-14,27.9
400900231.0,Justin,Anderson, Justin  Anderson,SG,DAL,J. AndersonJ. Anderson,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,2.0
400900245.0,Dirk,Nowitzki, Dirk  Nowitzki,PF,DAL,D. NowitzkiD. Nowitzki,30,24,9,19,2,2,4,6,0,10,10,3,1,1,1,2,-5,43.5
400900245.0,Harrison,Barnes, Harrison  Barnes,SF,DAL,H. BarnesH. Barnes,37,16,7,16,2,2,0,4,1,4,5,1,0,0,0,2,2,23.5
400900245.0,Wesley,Matthews, Wesley  Matthews,SG,DAL,W. MatthewsW. Matthews,37,8,4,13,0,0,0,7,0,2,2,3,2,0,0,1,2,18.9
400900245.0,Seth,Curry, Seth  Curry,SG,DAL,S. CurryS. Curry,31,13,5,9,0,0,3,7,0,2,2,3,2,0,0,3,-3,23.9
400900245.0,Dwight,Powell, Dwight  Powell,PF,DAL,D. PowellD. Powell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0.0
400900245.0,Dorian,Finney-Smith, Dorian  Finney-Smith,SF,DAL,D. Finney-SmithD. Finney-Smith,9,3,1,2,1,1,0,1,0,1,1,0,0,0,0,1,-3,4.2
400900245.0,Salah,Mejri, Salah  Mejri,C,DAL,S. MejriS. Mejri,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-11,0.0
400900245.0,Devin,Harris, Devin  Harris,PG,DAL,D. HarrisD. Harris,18,6,1,7,4,4,0,2,0,3,3,2,1,0,0,2,-4,14.6
400900245.0,Yogi,Ferrell, Yogi  Ferrell,PG,DAL,Y. FerrellY. Ferrell,20,5,2,8,0,0,1,3,1,4,5,3,2,0,1,2,-4,18.5
400900245.0,Justin,Anderson, Justin  Anderson,SG,DAL,J. AndersonJ. Anderson,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,1.2
400900245.0,Jon,Leuer, Jon  Leuer,PF,DET,J. LeuerJ. Leuer,34,20,5,7,10,10,0,0,1,7,8,0,0,1,1,2,3,30.6
400900245.0,Marcus,Morris, Marcus  Morris,PF,DET,M. MorrisM. Morris,36,6,3,11,0,0,0,3,0,13,13,1,0,1,2,1,2,23.1
400900245.0,Andre,Drummond, Andre  Drummond,C,DET,A. DrummondA. Drummond,19,9,4,8,1,2,0,0,4,7,11,3,0,0,2,3,1,24.7
400900245.0,Reggie,Jackson, Reggie  Jackson,PG,DET,R. JacksonR. Jackson,28,22,8,12,3,4,3,4,0,0,0,4,2,0,3,2,4,29.0
400900245.0,Kentavious,Caldwell-Pope, Kentavious  Caldwell-Pope,SG,DET,K. Caldwell-PopeK. Caldwell-Pope,37,16,7,15,0,0,2,7,1,4,5,1,0,0,0,2,4,23.5
400900245.0,Stanley,Johnson, Stanley  Johnson,SF,DET,S. JohnsonS. Johnson,17,0,0,3,0,0,0,3,0,1,1,2,0,0,1,3,7,3.2
400900245.0,Tobias,Harris, Tobias  Harris,SF,DET,T. HarrisT. Harris,24,13,4,8,4,4,1,1,1,3,4,1,0,0,3,0,1,16.3
400900245.0,Aron,Baynes, Aron  Baynes,C,DET,A. BaynesA. Baynes,26,2,1,8,0,0,0,0,2,9,11,0,0,1,1,3,10,16.2
400900245.0,Ish,Smith, Ish  Smith,PG,DET,I. SmithI. Smith,20,10,4,10,2,2,0,1,0,2,2,3,0,1,2,0,3,16.9
400900342.0,Julius,Randle, Julius  Randle,PF,LAL,J. RandleJ. Randle,35,13,3,8,7,8,0,0,4,14,18,10,1,0,3,4,-15,48.6
400900342.0,Brandon,Ingram, Brandon  Ingram,SF,LAL,B. IngramB. Ingram,35,13,5,9,2,4,1,3,2,2,4,5,0,0,3,3,-15,22.3
400900342.0,Tarik,Black, Tarik  Black,C,LAL,T. BlackT. Black,13,1,0,3,1,2,0,0,3,1,4,0,0,1,2,2,-26,5.8
400900342.0,D'Angelo,Russell, D'Angelo  Russell,PG,LAL,D. RussellD. Russell,33,22,8,17,4,4,2,6,0,1,1,4,4,0,0,2,-13,37.2
400900342.0,Nick,Young, Nick  Young,SG,LAL,N. YoungN. Young,21,13,4,10,2,2,3,8,0,2,2,0,0,0,0,1,-17,15.4
400900342.0,Thomas,Robinson, Thomas  Robinson,PF,LAL,T. RobinsonT. Robinson,8,0,0,2,0,0,0,0,0,6,6,0,1,0,0,2,8,9.2
400900342.0,Larry,Nance Jr., Larry  Nance Jr.,PF,LAL,L. Nance Jr.L. Nance Jr.,21,8,4,6,0,0,0,1,0,3,3,0,1,1,0,1,2,15.6
400900342.0,Corey,Brewer, Corey  Brewer,SF,LAL,C. BrewerC. Brewer,13,9,4,7,0,0,1,2,0,2,2,0,1,1,0,1,4,15.4
400900342.0,Jordan,Clarkson, Jordan  Clarkson,PG,LAL,J. ClarksonJ. Clarkson,34,22,9,17,0,0,4,8,1,0,1,2,0,0,2,2,-6,24.2
400900342.0,Tyler,Ennis, Tyler  Ennis,PG,LAL,T. EnnisT. Ennis,17,8,4,8,0,0,0,2,1,1,2,4,0,0,1,1,12,15.4
400900342.0,David,Nwaba, David  Nwaba,PG,LAL,D. NwabaD. Nwaba,8,2,1,3,0,2,0,0,0,1,1,0,1,0,0,1,11,5.2
400900342.0,Dirk,Nowitzki, Dirk  Nowitzki,PF,DAL,D. NowitzkiD. Nowitzki,24,25,9,13,4,4,3,4,0,11,11,1,0,1,2,2,13,39.7
400900342.0,Harrison,Barnes, Harrison  Barnes,SF,DAL,H. BarnesH. Barnes,35,14,6,14,2,4,0,2,1,5,6,2,0,0,3,1,13,21.2
400900342.0,Yogi,Ferrell, Yogi  Ferrell,PG,DAL,Y. FerrellY. Ferrell,32,16,6,9,2,2,2,4,1,1,2,7,0,0,2,2,18,26.9
400900342.0,Wesley,Matthews, Wesley  Matthews,SG,DAL,W. MatthewsW. Matthews,25,15,5,9,0,0,5,7,0,2,2,2,0,0,0,2,18,20.4
400900342.0,Seth,Curry, Seth  Curry,SG,DAL,S. CurryS. Curry,31,18,7,12,0,1,4,7,0,2,2,5,1,0,2,3,14,27.9
400900342.0,Nerlens,Noel, Nerlens  Noel,PF,DAL,N. NoelN. Noel,23,11,4,8,3,4,0,0,3,10,13,1,0,3,0,1,18,34.1
400900342.0,Ben,Bentil, Ben  Bentil,PF,DAL,B. BentilB. Bentil,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,-10,0.0
400900342.0,Dwight,Powell, Dwight  Powell,PF,DAL,D. PowellD. Powell,8,4,1,1,2,2,0,0,1,1,2,0,1,1,2,1,-18,8.4
400900342.0,Nicolas,Brussino, Nicolas  Brussino,SF,DAL,N. BrussinoN. Brussino,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-8,1.2
400900342.0,Dorian,Finney-Smith, Dorian  Finney-Smith,SF,DAL,D. Finney-SmithD. Finney-Smith,23,2,1,4,0,0,0,1,0,1,1,0,1,0,0,0,-7,5.2
400900342.0,Salah,Mejri, Salah  Mejri,C,DAL,S. MejriS. Mejri,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,1.2
400900342.0,Devin,Harris, Devin  Harris,PG,DAL,D. HarrisD. Harris,13,7,2,4,2,2,1,2,0,0,0,4,1,0,1,4,11,14.0
400900366.0,Quincy,Acy, Quincy  Acy,SF,BKN,Q. AcyQ. Acy,23,12,5,7,0,0,2,2,0,4,4,1,1,0,1,1,-12,19.3
400900366.0,Rondae,Hollis-Jefferson, Rondae  Hollis-Jefferson,SF,BKN,R. Hollis-JeffersonR. Hollis-Jefferson,18,4,2,5,0,0,0,0,0,5,5,0,1,1,3,3,0,11.0
400900366.0,Jeremy,Lin, Jeremy  Lin,PG,BKN,J. LinJ. Lin,27,18,4,9,9,10,1,3,1,4,5,3,2,0,2,3,-9,30.5
400900366.0,Randy,Foye, Randy  Foye,SG,BKN,R. FoyeR. Foye,23,0,0,6,0,0,0,4,0,1,1,4,0,0,0,1,2,7.2
400900366.0,Caris,LeVert, Caris  LeVert,SG,BKN,C. LeVertC. LeVert,22,2,1,5,0,0,0,2,1,2,3,2,0,0,0,1,-9,8.6
400900366.0,Trevor,Booker, Trevor  Booker,PF,BKN,T. BookerT. Booker,27,15,6,14,2,5,1,2,2,5,7,3,0,0,0,2,-15,27.9
400900366.0,Andrew,Nicholson, Andrew  Nicholson,PF,BKN,A. NicholsonA. Nicholson,13,3,1,4,0,0,1,3,0,6,6,0,1,0,0,4,5,12.2
400900366.0,Justin,Hamilton, Justin  Hamilton,C,BKN,J. HamiltonJ. Hamilton,15,4,2,2,0,0,0,0,0,1,1,1,0,0,0,0,4,6.7
400900366.0,Isaiah,Whitehead, Isaiah  Whitehead,PG,BKN,I. WhiteheadI. Whitehead,25,24,8,12,5,5,3,6,0,0,0,1,0,0,3,4,0,22.5
400900366.0,Spencer,Dinwiddie, Spencer  Dinwiddie,PG,BKN,S. DinwiddieS. Dinwiddie,22,2,1,2,0,0,0,1,0,0,0,3,2,1,0,5,0,12.5
400900366.0,Sean,Kilpatrick, Sean  Kilpatrick,SG,BKN,S. KilpatrickS. Kilpatrick,24,9,3,11,2,2,1,8,0,2,2,5,2,0,3,4,-18,19.9
400900366.0,K.J.,McDaniels, K.J.  McDaniels,SG,BKN,K. McDanielsK. McDaniels,2,3,1,1,1,1,0,0,0,1,1,0,0,0,0,0,7,4.2
400900366.0,Dirk,Nowitzki, Dirk  Nowitzki,PF,DAL,D. NowitzkiD. Nowitzki,23,13,5,12,0,0,3,8,0,3,3,0,1,0,0,3,0,18.6
400900366.0,Harrison,Barnes, Harrison  Barnes,SF,DAL,H. BarnesH. Barnes,37,21,7,15,5,5,2,3,1,5,6,0,0,0,3,1,9,25.2
400900366.0,Yogi,Ferrell, Yogi  Ferrell,PG,DAL,Y. FerrellY. Ferrell,34,17,5,12,4,4,3,5,1,1,2,2,1,0,1,3,2,23.4
400900366.0,Wesley,Matthews, Wesley  Matthews,SG,DAL,W. MatthewsW. Matthews,33,9,2,11,4,4,1,6,0,7,7,3,2,0,3,3,10,22.9
400900366.0,Seth,Curry, Seth  Curry,SG,DAL,S. CurryS. Curry,32,18,6,11,3,3,3,4,1,5,6,4,0,0,2,0,14,29.2
400900366.0,Dwight,Powell, Dwight  Powell,PF,DAL,D. PowellD. Powell,20,7,1,2,5,6,0,0,1,7,8,1,0,0,1,3,4,17.1
400900366.0,Jarrod,Uthoff, Jarrod  Uthoff,F,DAL,J. UthoffJ. Uthoff,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-5,0.0
400900366.0,Dorian,Finney-Smith, Dorian  Finney-Smith,SF,DAL,D. Finney-SmithD. Finney-Smith,15,3,1,3,0,0,1,2,2,2,4,0,0,0,0,0,-1,7.8
400900366.0,Salah,Mejri, Salah  Mejri,C,DAL,S. MejriS. Mejri,14,3,1,1,1,2,0,0,1,8,9,0,1,0,1,2,10,14.8
400900366.0,Manny,Harris, Manny  Harris,PG,DAL,M. HarrisM. Harris,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,-5,0.0
400900366.0,Devin,Harris, Devin  Harris,PG,DAL,D. HarrisD. Harris,15,5,2,3,1,2,0,1,0,1,1,3,0,0,1,0,0,9.7
400900366.0,J.J.,Barea, J.J.  Barea,PG,DAL,J. BareaJ. Barea,14,9,3,6,2,2,1,3,0,1,1,3,0,0,3,1,7,11.7
400900377.0,Marquese,Chriss, Marquese  Chriss,PF,PHX,M. ChrissM. Chriss,24,5,2,4,0,0,1,2,0,8,8,1,0,3,1,5,2,21.1
400900377.0,T.J.,Warren, T.J.  Warren,SF,PHX,T. WarrenT. Warren,33,16,6,12,4,5,0,0,3,6,9,1,0,1,0,5,6,30.3
400900377.0,Derrick,Jones Jr., Derrick  Jones Jr.,SF,PHX,D. Jones Jr.D. Jones Jr.,26,2,1,3,0,0,0,1,1,6,7,1,0,0,1,4,-5,10.9
400900377.0,Eric,Bledsoe, Eric  Bledsoe,PG,PHX,E. BledsoeE. Bledsoe,31,12,4,16,3,3,1,5,0,2,2,6,1,1,4,3,16,23.4
400900377.0,Devin,Booker, Devin  Booker,SG,PHX,D. BookerD. Booker,35,36,12,20,10,10,2,5,1,4,5,2,0,0,1,2,15,44.0
400900377.0,Alan,Williams, Alan  Williams,PF,PHX,A. WilliamsA. Williams,26,10,5,7,0,0,0,0,0,5,5,1,0,1,1,2,2,18.5
400900377.0,Jared,Dudley, Jared  Dudley,SF,PHX,J. DudleyJ. Dudley,22,7,2,5,1,2,2,5,0,1,1,0,2,0,1,0,-11,11.2
400900377.0,Tyler,Ulis, Tyler  Ulis,PG,PHX,T. UlisT. Ulis,28,8,4,11,0,0,0,2,0,3,3,5,1,1,0,1,-3,23.1
400900377.0,Leandro,Barbosa, Leandro  Barbosa,SG,PHX,L. BarbosaL. Barbosa,15,4,2,5,0,0,0,1,0,0,0,1,1,0,2,2,-12,5.5
400900377.0,Dirk,Nowitzki, Dirk  Nowitzki,PF,DAL,D. NowitzkiD. Nowitzki,31,23,10,14,2,3,1,2,1,10,11,2,0,0,1,2,14,38.2
400900377.0,Harrison,Barnes, Harrison  Barnes,SF,DAL,H. BarnesH. Barnes,36,23,5,16,13,14,0,1,3,4,7,1,0,0,1,1,-8,31.9
400900377.0,Yogi,Ferrell, Yogi  Ferrell,PG,DAL,Y. FerrellY. Ferrell,27,13,3,7,6,6,1,3,0,0,0,1,1,0,0,3,-6,16.5
400900377.0,Wesley,Matthews, Wesley  Matthews,SG,DAL,W. MatthewsW. Matthews,35,7,1,6,4,4,1,4,3,4,7,3,1,0,1,5,-15,20.9
400900377.0,Seth,Curry, Seth  Curry,SG,DAL,S. CurryS. Curry,33,3,1,8,1,1,0,3,0,3,3,3,0,1,2,1,-16,11.1
400900377.0,Dwight,Powell, Dwight  Powell,PF,DAL,D. PowellD. Powell,10,2,1,1,0,0,0,0,0,3,3,0,0,0,0,1,-3,5.6
400900377.0,Dorian,Finney-Smith, Dorian  Finney-Smith,SF,DAL,D. Finney-SmithD. Finney-Smith,14,6,2,3,0,0,2,2,1,4,5,1,0,0,1,0,13,12.5
400900377.0,Salah,Mejri, Salah  Mejri,C,DAL,S. MejriS. Mejri,16,2,0,2,2,2,0,0,1,6,7,0,0,2,1,1,-3,13.4
400900377.0,Devin,Harris, Devin  Harris,PG,DAL,D. HarrisD. Harris,23,14,3,8,5,6,3,7,0,3,3,2,0,1,3,3,-1,19.6
